Wavelength,Carot_0.01,Carot_1.01,Carot_2.01,Carot_3.01,Carot_4.01,Carot_5.01,Carot_6.01,Carot_7.01,Carot_8.01,Carot_9.01,Carot_10.01,Carot_11.01,Carot_12.01,Carot_13.01,Carot_14.01,Carot_15.01,Carot_16.01,Carot_17.01,Carot_18.01,Carot_19.01,Carot_20.01
554,0.09175756284744885,0.09149229830730721,0.0912285384864363,0.09096627310983871,0.09070549198960026,0.090446185023974,0.09018834219647584,0.08993195357499173,0.08967700931089592,0.08942349963818089,0.0891714148725977,0.08892074541080781,0.08867148172954505,0.08842361438478842,0.08817713401094507,0.0879320313200438,0.08768829710093817,0.08744592221851993,0.08720489761294208,0.08696521429885129,0.08672686336463045
555,0.09126474167861456,0.09108090896557444,0.09089780461303171,0.09071542514820716,0.09053376711887302,0.09035282709320167,0.09017260165961621,0.08999308742664203,0.0898142810227597,0.08963617909625947,0.0894587783150966,0.08928207536674851,0.08910606695807258,0.08893074981516577,0.08875612068322516,0.08858217632640981,0.08840891352770365,0.08823632908878004,0.08806441982986685,0.08789318258961346,0.08772261422495829
556,0.09078749626080487,0.09067007769674684,0.09055295854013902,0.09043613787260871,0.09031961477927913,0.09020338834875288,0.09008745767309549,0.08997182184781918,0.08985647997186652,0.08974143114759425,0.08962667448075741,0.08951220908049304,0.08939803405930459,0.08928414853304609,0.08917055162090634,0.08905724244539337,0.0889442201323189,0.08883148381078293,0.08871903261315843,0.08860686567507592,0.08849498213540857
557,0.09032837344498391,0.09026244814140835,0.09019661790799988,0.09013088257992016,0.09006524199268548,0.08999969598216581,0.08993424438458383,0.08986888703651408,0.08980362377488176,0.08973845443696221,0.08967337886037967,0.08960839688310637,0.08954350834346173,0.08947871308011135,0.08941401093206615,0.08934940173868136,0.08928488533965562,0.08922046157503029,0.08915613028518814,0.0890918913108528,0.0890277444930877
558,0.0898783505394829,0.08984910659812377,0.08981988149720996,0.08979067522215596,0.08976148775839037,0.08973231909135568,0.08970316920650846,0.0896740380893192,0.08964492572527219,0.0896158320998659,0.08958675719861248,0.0895577010070381,0.0895286635106827,0.08949964469510022,0.08947064454585824,0.0894416630485384,0.08941270018873594,0.08938375595206002,0.0893548303241335,0.08932592329059302,0.08929703483708898
559,0.08944733085399686,0.08944003273431955,0.0894327357959731,0.0894254400387278,0.08941814546235413,0.08941085206662253,0.0894035598513036,0.08939626881616788,0.08938897896098608,0.08938169028552881,0.08937440278956693,0.08936711647287118,0.08935983133521247,0.0893525473763617,0.08934526459608985,0.08933798299416795,0.08933070257036713,0.0893234233244585,0.08931614525621326,0.08930886836540267,0.08930159265179807
560,0.08903566552116787,0.08903566552113315,0.08903566552109846,0.08903566552106378,0.0890356655210291,0.08903566552099436,0.08903566552095968,0.08903566552092501,0.08903566552089032,0.0890356655208556,0.0890356655208209,0.0890356655207862,0.08903566552075154,0.08903566552071682,0.08903566552068212,0.08903566552064743,0.08903566552061273,0.08903566552057801,0.08903566552054332,0.08903566552050865,0.08903566552047396
561,0.08861350122015499,0.08861350122015499,0.08861350122015499,0.08861350122015499,0.08861350122015499,0.08861350122015499,0.08861350122015499,0.08861350122015499,0.08861350122015499,0.08861350122015499,0.08861350122015499,0.08861350122015499,0.08861350122015499,0.08861350122015499,0.08861350122015499,0.08861350122015499,0.08861350122015499,0.08861350122015499,0.08861350122015499,0.08861350122015499,0.08861350122015499
562,0.08814107168920977,0.08814107168920977,0.08814107168920977,0.08814107168920977,0.08814107168920977,0.08814107168920977,0.08814107168920977,0.08814107168920977,0.08814107168920977,0.08814107168920977,0.08814107168920977,0.08814107168920977,0.08814107168920977,0.08814107168920977,0.08814107168920977,0.08814107168920977,0.08814107168920977,0.08814107168920977,0.08814107168920977,0.08814107168920977,0.08814107168920977
563,0.08761392788731016,0.08761392788731016,0.08761392788731016,0.08761392788731016,0.08761392788731016,0.08761392788731016,0.08761392788731016,0.08761392788731016,0.08761392788731016,0.08761392788731016,0.08761392788731016,0.08761392788731016,0.08761392788731016,0.08761392788731016,0.08761392788731016,0.08761392788731016,0.08761392788731016,0.08761392788731016,0.08761392788731016,0.08761392788731016,0.08761392788731016
564,0.08703261163584519,0.08703261163584519,0.08703261163584519,0.08703261163584519,0.08703261163584519,0.08703261163584519,0.08703261163584519,0.08703261163584519,0.08703261163584519,0.08703261163584519,0.08703261163584519,0.08703261163584519,0.08703261163584519,0.08703261163584519,0.08703261163584519,0.08703261163584519,0.08703261163584519,0.08703261163584519,0.08703261163584519,0.08703261163584519,0.08703261163584519
565,0.08640151347846983,0.08640151347846983,0.08640151347846983,0.08640151347846983,0.08640151347846983,0.08640151347846983,0.08640151347846983,0.08640151347846983,0.08640151347846983,0.08640151347846983,0.08640151347846983,0.08640151347846983,0.08640151347846983,0.08640151347846983,0.08640151347846983,0.08640151347846983,0.08640151347846983,0.08640151347846983,0.08640151347846983,0.08640151347846983,0.08640151347846983
566,0.08571973909471493,0.08571973909471493,0.08571973909471493,0.08571973909471493,0.08571973909471493,0.08571973909471493,0.08571973909471493,0.08571973909471493,0.08571973909471493,0.08571973909471493,0.08571973909471493,0.08571973909471493,0.08571973909471493,0.08571973909471493,0.08571973909471493,0.08571973909471493,0.08571973909471493,0.08571973909471493,0.08571973909471493,0.08571973909471493,0.08571973909471493
567,0.08498813482709719,0.08498813482709719,0.08498813482709719,0.08498813482709719,0.08498813482709719,0.08498813482709719,0.08498813482709719,0.08498813482709719,0.08498813482709719,0.08498813482709719,0.08498813482709719,0.08498813482709719,0.08498813482709719,0.08498813482709719,0.08498813482709719,0.08498813482709719,0.08498813482709719,0.08498813482709719,0.08498813482709719,0.08498813482709719,0.08498813482709719
568,0.08422328774965915,0.08422328774965915,0.08422328774965915,0.08422328774965915,0.08422328774965915,0.08422328774965915,0.08422328774965915,0.08422328774965915,0.08422328774965915,0.08422328774965915,0.08422328774965915,0.08422328774965915,0.08422328774965915,0.08422328774965915,0.08422328774965915,0.08422328774965915,0.08422328774965915,0.08422328774965915,0.08422328774965915,0.08422328774965915,0.08422328774965915
569,0.08340862711141883,0.08340862711141883,0.08340862711141883,0.08340862711141883,0.08340862711141883,0.08340862711141883,0.08340862711141883,0.08340862711141883,0.08340862711141883,0.08340862711141883,0.08340862711141883,0.08340862711141883,0.08340862711141883,0.08340862711141883,0.08340862711141883,0.08340862711141883,0.08340862711141883,0.08340862711141883,0.08340862711141883,0.08340862711141883,0.08340862711141883
570,0.08256912973760575,0.08256912973760575,0.08256912973760575,0.08256912973760575,0.08256912973760575,0.08256912973760575,0.08256912973760575,0.08256912973760575,0.08256912973760575,0.08256912973760575,0.08256912973760575,0.08256912973760575,0.08256912973760575,0.08256912973760575,0.08256912973760575,0.08256912973760575,0.08256912973760575,0.08256912973760575,0.08256912973760575,0.08256912973760575,0.08256912973760575
571,0.08171310802255663,0.08171310802255663,0.08171310802255663,0.08171310802255663,0.08171310802255663,0.08171310802255663,0.08171310802255663,0.08171310802255663,0.08171310802255663,0.08171310802255663,0.08171310802255663,0.08171310802255663,0.08171310802255663,0.08171310802255663,0.08171310802255663,0.08171310802255663,0.08171310802255663,0.08171310802255663,0.08171310802255663,0.08171310802255663,0.08171310802255663
572,0.08085327299028353,0.08085327299028353,0.08085327299028353,0.08085327299028353,0.08085327299028353,0.08085327299028353,0.08085327299028353,0.08085327299028353,0.08085327299028353,0.08085327299028353,0.08085327299028353,0.08085327299028353,0.08085327299028353,0.08085327299028353,0.08085327299028353,0.08085327299028353,0.08085327299028353,0.08085327299028353,0.08085327299028353,0.08085327299028353,0.08085327299028353
573,0.08002162204371498,0.08002162204371498,0.08002162204371498,0.08002162204371498,0.08002162204371498,0.08002162204371498,0.08002162204371498,0.08002162204371498,0.08002162204371498,0.08002162204371498,0.08002162204371498,0.08002162204371498,0.08002162204371498,0.08002162204371498,0.08002162204371498,0.08002162204371498,0.08002162204371498,0.08002162204371498,0.08002162204371498,0.08002162204371498,0.08002162204371498
574,0.07919932642512265,0.07919932642512265,0.07919932642512265,0.07919932642512265,0.07919932642512265,0.07919932642512265,0.07919932642512265,0.07919932642512265,0.07919932642512265,0.07919932642512265,0.07919932642512265,0.07919932642512265,0.07919932642512265,0.07919932642512265,0.07919932642512265,0.07919932642512265,0.07919932642512265,0.07919932642512265,0.07919932642512265,0.07919932642512265,0.07919932642512265
575,0.07840284547929868,0.07840284547929868,0.07840284547929868,0.07840284547929868,0.07840284547929868,0.07840284547929868,0.07840284547929868,0.07840284547929868,0.07840284547929868,0.07840284547929868,0.07840284547929868,0.07840284547929868,0.07840284547929868,0.07840284547929868,0.07840284547929868,0.07840284547929868,0.07840284547929868,0.07840284547929868,0.07840284547929868,0.07840284547929868,0.07840284547929868
576,0.07764029957897826,0.07764029957897826,0.07764029957897826,0.07764029957897826,0.07764029957897826,0.07764029957897826,0.07764029957897826,0.07764029957897826,0.07764029957897826,0.07764029957897826,0.07764029957897826,0.07764029957897826,0.07764029957897826,0.07764029957897826,0.07764029957897826,0.07764029957897826,0.07764029957897826,0.07764029957897826,0.07764029957897826,0.07764029957897826,0.07764029957897826
577,0.07691694080150302,0.07691694080150302,0.07691694080150302,0.07691694080150302,0.07691694080150302,0.07691694080150302,0.07691694080150302,0.07691694080150302,0.07691694080150302,0.07691694080150302,0.07691694080150302,0.07691694080150302,0.07691694080150302,0.07691694080150302,0.07691694080150302,0.07691694080150302,0.07691694080150302,0.07691694080150302,0.07691694080150302,0.07691694080150302,0.07691694080150302
578,0.07624495898050004,0.07624495898050004,0.07624495898050004,0.07624495898050004,0.07624495898050004,0.07624495898050004,0.07624495898050004,0.07624495898050004,0.07624495898050004,0.07624495898050004,0.07624495898050004,0.07624495898050004,0.07624495898050004,0.07624495898050004,0.07624495898050004,0.07624495898050004,0.07624495898050004,0.07624495898050004,0.07624495898050004,0.07624495898050004,0.07624495898050004
579,0.07559383181287696,0.07559383181287696,0.07559383181287696,0.07559383181287696,0.07559383181287696,0.07559383181287696,0.07559383181287696,0.07559383181287696,0.07559383181287696,0.07559383181287696,0.07559383181287696,0.07559383181287696,0.07559383181287696,0.07559383181287696,0.07559383181287696,0.07559383181287696,0.07559383181287696,0.07559383181287696,0.07559383181287696,0.07559383181287696,0.07559383181287696
580,0.07497312426694946,0.07497312426694946,0.07497312426694946,0.07497312426694946,0.07497312426694946,0.07497312426694946,0.07497312426694946,0.07497312426694946,0.07497312426694946,0.07497312426694946,0.07497312426694946,0.07497312426694946,0.07497312426694946,0.07497312426694946,0.07497312426694946,0.07497312426694946,0.07497312426694946,0.07497312426694946,0.07497312426694946,0.07497312426694946,0.07497312426694946
581,0.07438542012208026,0.07438542012208026,0.07438542012208026,0.07438542012208026,0.07438542012208026,0.07438542012208026,0.07438542012208026,0.07438542012208026,0.07438542012208026,0.07438542012208026,0.07438542012208026,0.07438542012208026,0.07438542012208026,0.07438542012208026,0.07438542012208026,0.07438542012208026,0.07438542012208026,0.07438542012208026,0.07438542012208026,0.07438542012208026,0.07438542012208026
582,0.07382105867007412,0.07382105867007412,0.07382105867007412,0.07382105867007412,0.07382105867007412,0.07382105867007412,0.07382105867007412,0.07382105867007412,0.07382105867007412,0.07382105867007412,0.07382105867007412,0.07382105867007412,0.07382105867007412,0.07382105867007412,0.07382105867007412,0.07382105867007412,0.07382105867007412,0.07382105867007412,0.07382105867007412,0.07382105867007412,0.07382105867007412
583,0.07329977458102127,0.07329977458102127,0.07329977458102127,0.07329977458102127,0.07329977458102127,0.07329977458102127,0.07329977458102127,0.07329977458102127,0.07329977458102127,0.07329977458102127,0.07329977458102127,0.07329977458102127,0.07329977458102127,0.07329977458102127,0.07329977458102127,0.07329977458102127,0.07329977458102127,0.07329977458102127,0.07329977458102127,0.07329977458102127,0.07329977458102127
584,0.07278695169667632,0.07278695169667632,0.07278695169667632,0.07278695169667632,0.07278695169667632,0.07278695169667632,0.07278695169667632,0.07278695169667632,0.07278695169667632,0.07278695169667632,0.07278695169667632,0.07278695169667632,0.07278695169667632,0.07278695169667632,0.07278695169667632,0.07278695169667632,0.07278695169667632,0.07278695169667632,0.07278695169667632,0.07278695169667632,0.07278695169667632
585,0.07230206876953794,0.07230206876953794,0.07230206876953794,0.07230206876953794,0.07230206876953794,0.07230206876953794,0.07230206876953794,0.07230206876953794,0.07230206876953794,0.07230206876953794,0.07230206876953794,0.07230206876953794,0.07230206876953794,0.07230206876953794,0.07230206876953794,0.07230206876953794,0.07230206876953794,0.07230206876953794,0.07230206876953794,0.07230206876953794,0.07230206876953794
586,0.07186285327275646,0.07186285327275646,0.07186285327275646,0.07186285327275646,0.07186285327275646,0.07186285327275646,0.07186285327275646,0.07186285327275646,0.07186285327275646,0.07186285327275646,0.07186285327275646,0.07186285327275646,0.07186285327275646,0.07186285327275646,0.07186285327275646,0.07186285327275646,0.07186285327275646,0.07186285327275646,0.07186285327275646,0.07186285327275646,0.07186285327275646
587,0.07142961452733791,0.07142961452733791,0.07142961452733791,0.07142961452733791,0.07142961452733791,0.07142961452733791,0.07142961452733791,0.07142961452733791,0.07142961452733791,0.07142961452733791,0.07142961452733791,0.07142961452733791,0.07142961452733791,0.07142961452733791,0.07142961452733791,0.07142961452733791,0.07142961452733791,0.07142961452733791,0.07142961452733791,0.07142961452733791,0.07142961452733791
588,0.07103621237580784,0.07103621237580784,0.07103621237580784,0.07103621237580784,0.07103621237580784,0.07103621237580784,0.07103621237580784,0.07103621237580784,0.07103621237580784,0.07103621237580784,0.07103621237580784,0.07103621237580784,0.07103621237580784,0.07103621237580784,0.07103621237580784,0.07103621237580784,0.07103621237580784,0.07103621237580784,0.07103621237580784,0.07103621237580784,0.07103621237580784
589,0.07065492724428898,0.07065492724428898,0.07065492724428898,0.07065492724428898,0.07065492724428898,0.07065492724428898,0.07065492724428898,0.07065492724428898,0.07065492724428898,0.07065492724428898,0.07065492724428898,0.07065492724428898,0.07065492724428898,0.07065492724428898,0.07065492724428898,0.07065492724428898,0.07065492724428898,0.07065492724428898,0.07065492724428898,0.07065492724428898,0.07065492724428898
590,0.07032111023986821,0.07032111023986821,0.07032111023986821,0.07032111023986821,0.07032111023986821,0.07032111023986821,0.07032111023986821,0.07032111023986821,0.07032111023986821,0.07032111023986821,0.07032111023986821,0.07032111023986821,0.07032111023986821,0.07032111023986821,0.07032111023986821,0.07032111023986821,0.07032111023986821,0.07032111023986821,0.07032111023986821,0.07032111023986821,0.07032111023986821
591,0.07000691667133474,0.07000691667133474,0.07000691667133474,0.07000691667133474,0.07000691667133474,0.07000691667133474,0.07000691667133474,0.07000691667133474,0.07000691667133474,0.07000691667133474,0.07000691667133474,0.07000691667133474,0.07000691667133474,0.07000691667133474,0.07000691667133474,0.07000691667133474,0.07000691667133474,0.07000691667133474,0.07000691667133474,0.07000691667133474,0.07000691667133474
592,0.06971755087018572,0.06971755087018572,0.06971755087018572,0.06971755087018572,0.06971755087018572,0.06971755087018572,0.06971755087018572,0.06971755087018572,0.06971755087018572,0.06971755087018572,0.06971755087018572,0.06971755087018572,0.06971755087018572,0.06971755087018572,0.06971755087018572,0.06971755087018572,0.06971755087018572,0.06971755087018572,0.06971755087018572,0.06971755087018572,0.06971755087018572
593,0.06945509808781178,0.06945509808781178,0.06945509808781178,0.06945509808781178,0.06945509808781178,0.06945509808781178,0.06945509808781178,0.06945509808781178,0.06945509808781178,0.06945509808781178,0.06945509808781178,0.06945509808781178,0.06945509808781178,0.06945509808781178,0.06945509808781178,0.06945509808781178,0.06945509808781178,0.06945509808781178,0.06945509808781178,0.06945509808781178,0.06945509808781178
594,0.0692156140874726,0.0692156140874726,0.0692156140874726,0.0692156140874726,0.0692156140874726,0.0692156140874726,0.0692156140874726,0.0692156140874726,0.0692156140874726,0.0692156140874726,0.0692156140874726,0.0692156140874726,0.0692156140874726,0.0692156140874726,0.0692156140874726,0.0692156140874726,0.0692156140874726,0.0692156140874726,0.0692156140874726,0.0692156140874726,0.0692156140874726
595,0.06899677753847097,0.06899677753847097,0.06899677753847097,0.06899677753847097,0.06899677753847097,0.06899677753847097,0.06899677753847097,0.06899677753847097,0.06899677753847097,0.06899677753847097,0.06899677753847097,0.06899677753847097,0.06899677753847097,0.06899677753847097,0.06899677753847097,0.06899677753847097,0.06899677753847097,0.06899677753847097,0.06899677753847097,0.06899677753847097,0.06899677753847097
596,0.0687866448671216,0.0687866448671216,0.0687866448671216,0.0687866448671216,0.0687866448671216,0.0687866448671216,0.0687866448671216,0.0687866448671216,0.0687866448671216,0.0687866448671216,0.0687866448671216,0.0687866448671216,0.0687866448671216,0.0687866448671216,0.0687866448671216,0.0687866448671216,0.0687866448671216,0.0687866448671216,0.0687866448671216,0.0687866448671216,0.0687866448671216
597,0.06857740738688678,0.06857740738688678,0.06857740738688678,0.06857740738688678,0.06857740738688678,0.06857740738688678,0.06857740738688678,0.06857740738688678,0.06857740738688678,0.06857740738688678,0.06857740738688678,0.06857740738688678,0.06857740738688678,0.06857740738688678,0.06857740738688678,0.06857740738688678,0.06857740738688678,0.06857740738688678,0.06857740738688678,0.06857740738688678,0.06857740738688678
598,0.06838425302329451,0.06838425302329451,0.06838425302329451,0.06838425302329451,0.06838425302329451,0.06838425302329451,0.06838425302329451,0.06838425302329451,0.06838425302329451,0.06838425302329451,0.06838425302329451,0.06838425302329451,0.06838425302329451,0.06838425302329451,0.06838425302329451,0.06838425302329451,0.06838425302329451,0.06838425302329451,0.06838425302329451,0.06838425302329451,0.06838425302329451
599,0.0681719941749938,0.0681719941749938,0.0681719941749938,0.0681719941749938,0.0681719941749938,0.0681719941749938,0.0681719941749938,0.0681719941749938,0.0681719941749938,0.0681719941749938,0.0681719941749938,0.0681719941749938,0.0681719941749938,0.0681719941749938,0.0681719941749938,0.0681719941749938,0.0681719941749938,0.0681719941749938,0.0681719941749938,0.0681719941749938,0.0681719941749938
600,0.06794244762635418,0.06794244762635418,0.06794244762635418,0.06794244762635418,0.06794244762635418,0.06794244762635418,0.06794244762635418,0.06794244762635418,0.06794244762635418,0.06794244762635418,0.06794244762635418,0.06794244762635418,0.06794244762635418,0.06794244762635418,0.06794244762635418,0.06794244762635418,0.06794244762635418,0.06794244762635418,0.06794244762635418,0.06794244762635418,0.06794244762635418
601,0.06768899722422628,0.06768899722422628,0.06768899722422628,0.06768899722422628,0.06768899722422628,0.06768899722422628,0.06768899722422628,0.06768899722422628,0.06768899722422628,0.06768899722422628,0.06768899722422628,0.06768899722422628,0.06768899722422628,0.06768899722422628,0.06768899722422628,0.06768899722422628,0.06768899722422628,0.06768899722422628,0.06768899722422628,0.06768899722422628,0.06768899722422628
602,0.06741273923105034,0.06741273923105034,0.06741273923105034,0.06741273923105034,0.06741273923105034,0.06741273923105034,0.06741273923105034,0.06741273923105034,0.06741273923105034,0.06741273923105034,0.06741273923105034,0.06741273923105034,0.06741273923105034,0.06741273923105034,0.06741273923105034,0.06741273923105034,0.06741273923105034,0.06741273923105034,0.06741273923105034,0.06741273923105034,0.06741273923105034
603,0.06711979111930783,0.06711979111930783,0.06711979111930783,0.06711979111930783,0.06711979111930783,0.06711979111930783,0.06711979111930783,0.06711979111930783,0.06711979111930783,0.06711979111930783,0.06711979111930783,0.06711979111930783,0.06711979111930783,0.06711979111930783,0.06711979111930783,0.06711979111930783,0.06711979111930783,0.06711979111930783,0.06711979111930783,0.06711979111930783,0.06711979111930783
604,0.06677543255223636,0.06677543255223636,0.06677543255223636,0.06677543255223636,0.06677543255223636,0.06677543255223636,0.06677543255223636,0.06677543255223636,0.06677543255223636,0.06677543255223636,0.06677543255223636,0.06677543255223636,0.06677543255223636,0.06677543255223636,0.06677543255223636,0.06677543255223636,0.06677543255223636,0.06677543255223636,0.06677543255223636,0.06677543255223636,0.06677543255223636
605,0.06639458605837198,0.06639458605837198,0.06639458605837198,0.06639458605837198,0.06639458605837198,0.06639458605837198,0.06639458605837198,0.06639458605837198,0.06639458605837198,0.06639458605837198,0.06639458605837198,0.06639458605837198,0.06639458605837198,0.06639458605837198,0.06639458605837198,0.06639458605837198,0.06639458605837198,0.06639458605837198,0.06639458605837198,0.06639458605837198,0.06639458605837198
606,0.06598887147265588,0.06598887147265588,0.06598887147265588,0.06598887147265588,0.06598887147265588,0.06598887147265588,0.06598887147265588,0.06598887147265588,0.06598887147265588,0.06598887147265588,0.06598887147265588,0.06598887147265588,0.06598887147265588,0.06598887147265588,0.06598887147265588,0.06598887147265588,0.06598887147265588,0.06598887147265588,0.06598887147265588,0.06598887147265588,0.06598887147265588
607,0.06552985335544964,0.06552985335544964,0.06552985335544964,0.06552985335544964,0.06552985335544964,0.06552985335544964,0.06552985335544964,0.06552985335544964,0.06552985335544964,0.06552985335544964,0.06552985335544964,0.06552985335544964,0.06552985335544964,0.06552985335544964,0.06552985335544964,0.06552985335544964,0.06552985335544964,0.06552985335544964,0.06552985335544964,0.06552985335544964,0.06552985335544964
608,0.06505358146923731,0.06505358146923731,0.06505358146923731,0.06505358146923731,0.06505358146923731,0.06505358146923731,0.06505358146923731,0.06505358146923731,0.06505358146923731,0.06505358146923731,0.06505358146923731,0.06505358146923731,0.06505358146923731,0.06505358146923731,0.06505358146923731,0.06505358146923731,0.06505358146923731,0.06505358146923731,0.06505358146923731,0.06505358146923731,0.06505358146923731
609,0.06453423371281439,0.06453423371281439,0.06453423371281439,0.06453423371281439,0.06453423371281439,0.06453423371281439,0.06453423371281439,0.06453423371281439,0.06453423371281439,0.06453423371281439,0.06453423371281439,0.06453423371281439,0.06453423371281439,0.06453423371281439,0.06453423371281439,0.06453423371281439,0.06453423371281439,0.06453423371281439,0.06453423371281439,0.06453423371281439,0.06453423371281439
610,0.06401635319158805,0.06401635319158805,0.06401635319158805,0.06401635319158805,0.06401635319158805,0.06401635319158805,0.06401635319158805,0.06401635319158805,0.06401635319158805,0.06401635319158805,0.06401635319158805,0.06401635319158805,0.06401635319158805,0.06401635319158805,0.06401635319158805,0.06401635319158805,0.06401635319158805,0.06401635319158805,0.06401635319158805,0.06401635319158805,0.06401635319158805
611,0.06349254364688453,0.06349254364688453,0.06349254364688453,0.06349254364688453,0.06349254364688453,0.06349254364688453,0.06349254364688453,0.06349254364688453,0.06349254364688453,0.06349254364688453,0.06349254364688453,0.06349254364688453,0.06349254364688453,0.06349254364688453,0.06349254364688453,0.06349254364688453,0.06349254364688453,0.06349254364688453,0.06349254364688453,0.06349254364688453,0.06349254364688453
612,0.06294279813230579,0.06294279813230579,0.06294279813230579,0.06294279813230579,0.06294279813230579,0.06294279813230579,0.06294279813230579,0.06294279813230579,0.06294279813230579,0.06294279813230579,0.06294279813230579,0.06294279813230579,0.06294279813230579,0.06294279813230579,0.06294279813230579,0.06294279813230579,0.06294279813230579,0.06294279813230579,0.06294279813230579,0.06294279813230579,0.06294279813230579
613,0.06239111911220525,0.06239111911220525,0.06239111911220525,0.06239111911220525,0.06239111911220525,0.06239111911220525,0.06239111911220525,0.06239111911220525,0.06239111911220525,0.06239111911220525,0.06239111911220525,0.06239111911220525,0.06239111911220525,0.06239111911220525,0.06239111911220525,0.06239111911220525,0.06239111911220525,0.06239111911220525,0.06239111911220525,0.06239111911220525,0.06239111911220525
614,0.061828827674650665,0.061828827674650665,0.061828827674650665,0.061828827674650665,0.061828827674650665,0.061828827674650665,0.061828827674650665,0.061828827674650665,0.061828827674650665,0.061828827674650665,0.061828827674650665,0.061828827674650665,0.061828827674650665,0.061828827674650665,0.061828827674650665,0.061828827674650665,0.061828827674650665,0.061828827674650665,0.061828827674650665,0.061828827674650665,0.061828827674650665
615,0.06129750433989775,0.06129750433989775,0.06129750433989775,0.06129750433989775,0.06129750433989775,0.06129750433989775,0.06129750433989775,0.06129750433989775,0.06129750433989775,0.06129750433989775,0.06129750433989775,0.06129750433989775,0.06129750433989775,0.06129750433989775,0.06129750433989775,0.06129750433989775,0.06129750433989775,0.06129750433989775,0.06129750433989775,0.06129750433989775,0.06129750433989775
616,0.060781621691261986,0.060781621691261986,0.060781621691261986,0.060781621691261986,0.060781621691261986,0.060781621691261986,0.060781621691261986,0.060781621691261986,0.060781621691261986,0.060781621691261986,0.060781621691261986,0.060781621691261986,0.060781621691261986,0.060781621691261986,0.060781621691261986,0.060781621691261986,0.060781621691261986,0.060781621691261986,0.060781621691261986,0.060781621691261986,0.060781621691261986
617,0.060282399356691815,0.060282399356691815,0.060282399356691815,0.060282399356691815,0.060282399356691815,0.060282399356691815,0.060282399356691815,0.060282399356691815,0.060282399356691815,0.060282399356691815,0.060282399356691815,0.060282399356691815,0.060282399356691815,0.060282399356691815,0.060282399356691815,0.060282399356691815,0.060282399356691815,0.060282399356691815,0.060282399356691815,0.060282399356691815,0.060282399356691815
618,0.059800120219795236,0.059800120219795236,0.059800120219795236,0.059800120219795236,0.059800120219795236,0.059800120219795236,0.059800120219795236,0.059800120219795236,0.059800120219795236,0.059800120219795236,0.059800120219795236,0.059800120219795236,0.059800120219795236,0.059800120219795236,0.059800120219795236,0.059800120219795236,0.059800120219795236,0.059800120219795236,0.059800120219795236,0.059800120219795236,0.059800120219795236
619,0.059375716280128776,0.059375716280128776,0.059375716280128776,0.059375716280128776,0.059375716280128776,0.059375716280128776,0.059375716280128776,0.059375716280128776,0.059375716280128776,0.059375716280128776,0.059375716280128776,0.059375716280128776,0.059375716280128776,0.059375716280128776,0.059375716280128776,0.059375716280128776,0.059375716280128776,0.059375716280128776,0.059375716280128776,0.059375716280128776,0.059375716280128776
620,0.05899644235929134,0.05899644235929134,0.05899644235929134,0.05899644235929134,0.05899644235929134,0.05899644235929134,0.05899644235929134,0.05899644235929134,0.05899644235929134,0.05899644235929134,0.05899644235929134,0.05899644235929134,0.05899644235929134,0.05899644235929134,0.05899644235929134,0.05899644235929134,0.05899644235929134,0.05899644235929134,0.05899644235929134,0.05899644235929134,0.05899644235929134
621,0.058649393140794134,0.058649393140794134,0.058649393140794134,0.058649393140794134,0.058649393140794134,0.058649393140794134,0.058649393140794134,0.058649393140794134,0.058649393140794134,0.058649393140794134,0.058649393140794134,0.058649393140794134,0.058649393140794134,0.058649393140794134,0.058649393140794134,0.058649393140794134,0.058649393140794134,0.058649393140794134,0.058649393140794134,0.058649393140794134,0.058649393140794134
622,0.05834897879074906,0.05834897879074906,0.05834897879074906,0.05834897879074906,0.05834897879074906,0.05834897879074906,0.05834897879074906,0.05834897879074906,0.05834897879074906,0.05834897879074906,0.05834897879074906,0.05834897879074906,0.05834897879074906,0.05834897879074906,0.05834897879074906,0.05834897879074906,0.05834897879074906,0.05834897879074906,0.05834897879074906,0.05834897879074906,0.05834897879074906
623,0.0580866811729483,0.0580866811729483,0.0580866811729483,0.0580866811729483,0.0580866811729483,0.0580866811729483,0.0580866811729483,0.0580866811729483,0.0580866811729483,0.0580866811729483,0.0580866811729483,0.0580866811729483,0.0580866811729483,0.0580866811729483,0.0580866811729483,0.0580866811729483,0.0580866811729483,0.0580866811729483,0.0580866811729483,0.0580866811729483,0.0580866811729483
624,0.05785779469815289,0.05785779469815289,0.05785779469815289,0.05785779469815289,0.05785779469815289,0.05785779469815289,0.05785779469815289,0.05785779469815289,0.05785779469815289,0.05785779469815289,0.05785779469815289,0.05785779469815289,0.05785779469815289,0.05785779469815289,0.05785779469815289,0.05785779469815289,0.05785779469815289,0.05785779469815289,0.05785779469815289,0.05785779469815289,0.05785779469815289
625,0.05766763156371764,0.05766763156371764,0.05766763156371764,0.05766763156371764,0.05766763156371764,0.05766763156371764,0.05766763156371764,0.05766763156371764,0.05766763156371764,0.05766763156371764,0.05766763156371764,0.05766763156371764,0.05766763156371764,0.05766763156371764,0.05766763156371764,0.05766763156371764,0.05766763156371764,0.05766763156371764,0.05766763156371764,0.05766763156371764,0.05766763156371764
